MODIFICATION FLAG	RECORD KEY	GROUP KEY	ASSET CATEGORY	OWNER KEY	OWNER BIC	ISO CURRENCY CODE	CORRESPONDENT BIC	ACCOUNT NUMBER	PREFERRED	INTERMEDIARY 1 BIC	INTERMEDIARY 1 AC NUMBER	INTERMEDIARY 2 BIC	INTERMEDIARY 2 AC NUMBER	INSTITUTION NAME	CITY	CPS	COUNTRY NAME	ISO COUNTRY CODE	START DATE	STOP DATE	FIELD A	FIELD B
A	SI000000CYBY	SI000000CYBY	WHLS	BD00000010NG	HANDSGSGXXX	SEK	HANDSESSXXX	SE4860000000000040742199						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYBZ	SI000000CYBZ	WHLS	BD00000010NG	HANDSGSGXXX	SGD	SCBLSGSGXXX	0109393368						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYC2	SI000000CYC2	WHLS	BD00000010NG	HANDSGSGXXX	THB	BKKBTHBKXXX	610-342						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI000000CYC3	SI000000CYC3	WHLS	BD00000010NG	HANDSGSGXXX	ZAR	NEDSZAJJXXX	1986-246779						"SVENSKA HANDELSBANKEN, SINGAPORE BRANCH"	SINGAPORE		SINGAPORE	SG				
A	SI00000002SK	SI00000002SK	ANYY	BD00000010NH	HANDUS33XXX	AUD	WPACAU2SXXX							SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI000000077F	SI000000077F	COPA	BD00000010NH	HANDUS33XXX	CAD	TDOMCATTTOR							SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI0000000DWC	SI0000000DWC	ANYY	BD00000010NH	HANDUS33XXX	CHF	UBSWCHZH80A	CH580023023008508905F						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI0000000JFG	SI0000000JFG	ANYY	BD00000010NH	HANDUS33XXX	CZK	CEKOCZPPXXX	CZ5803000080100266570633						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI0000000L8U	SI0000000L8U	ANYY	BD00000010NH	HANDUS33XXX	DKK	HANDDKKKXXX	DK4408800003900141						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI0000000RDS	SI0000000RDS	ANYY	BD00000010NH	HANDUS33XXX	EUR	HANDDEFFXXX	DE02514206001150066015						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI00000013FU	SI00000013FU	ANYY	BD00000010NH	HANDUS33XXX	GBP	HANDGB22XXX	GB09HAND40516211238007						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI0000001A5I	SI0000001A5I	ANYY	BD00000010NH	HANDUS33XXX	HKD	HANDHKHHXXX	0000110002						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI0000001JKS	SI0000001JKS	ANYY	BD00000010NH	HANDUS33XXX	JPY	SMBCJPJTXXX	3397						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI0000001SPJ	SI0000001SPJ	ANYY	BD00000010NH	HANDUS33XXX	NOK	HANDNOKKXXX	NO6783960241013						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI0000001V2Z	SI0000001V2Z	ANYY	BD00000010NH	HANDUS33XXX	NZD	WPACNZ2WXXX	017913NZD220001						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI00000021DM	SI00000021DM	ANYY	BD00000010NH	HANDUS33XXX	SEK	HANDSESSXXX	SE1260000000000040563979						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI00000025FR	SI00000025FR	ANYY	BD00000010NH	HANDUS33XXX	THB	BKKBTHBKXXX	610-404						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI0000002CT6	SI0000002CT6	ANYY	BD00000010NH	HANDUS33XXX	USD	CITIUS33XXX	36059311						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI0000002JD9	SI0000002JD9	ANYY	BD00000010NH	HANDUS33XXX	ZAR	SBZAZAJJXXX	7551505						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI00000091WO	SI00000091WO	ANYY	BD00000010NH	HANDUS33XXX	AED	BBMEAEADXXX	AE300200000020431706001						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI00000091XA	SI00000091XA	ANYY	BD00000010NH	HANDUS33XXX	HUF	UBRTHUHBXXX	HU79120010080003265800100001						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI00000091XB	SI00000091XB	ANYY	BD00000010NH	HANDUS33XXX	ILS	POALILITXXX	IL250126000000000576310						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI00000091XC	SI00000091XC	ANYY	BD00000010NH	HANDUS33XXX	INR	SCBLJESHXXX							SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XD	SI00000091XD	COPA	BD00000010NH	HANDUS33XXX	ISK	HANDPLPWXXX	PL11225000010000001012121451						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XE	SI00000091XE	ANYY	BD00000010NH	HANDUS33XXX	SGD	SCBLSGSGXXX	0109393368		HANDSGSGXXX	0000110001			SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI00000091XG	SI00000091XG	COPA	BD00000010NH	HANDUS33XXX	TRY	TGBATRIS093	TR960006200093000006499745						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XM	SI00000091XM	WHLS	BD00000010NH	HANDUS33XXX	AUD	WPACAU2SXXX	SVK0004975						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XN	SI00000091XN	WHLS	BD00000010NH	HANDUS33XXX	CAD	TDOMCATTTOR	0360-01-2116-953						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XO	SI00000091XO	WHLS	BD00000010NH	HANDUS33XXX	CHF	UBSWCHZH80A	CH580023023008508905F						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XP	SI00000091XP	WHLS	BD00000010NH	HANDUS33XXX	CZK	CEKOCZPPXXX	CZ5803000080100266570633						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XQ	SI00000091XQ	WHLS	BD00000010NH	HANDUS33XXX	DKK	HANDDKKKXXX	DK4408800003900141						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XR	SI00000091XR	WHLS	BD00000010NH	HANDUS33XXX	EUR	HANDDEFFXXX	DE02514206001150066015						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XS	SI00000091XS	WHLS	BD00000010NH	HANDUS33XXX	GBP	HANDGB22XXX	GB09HAND40516211238007						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XT	SI00000091XT	WHLS	BD00000010NH	HANDUS33XXX	HKD	HANDHKHHXXX	0000110002						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XU	SI00000091XU	WHLS	BD00000010NH	HANDUS33XXX	JPY	SMBCJPJTXXX	3397						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XV	SI00000091XV	WHLS	BD00000010NH	HANDUS33XXX	NOK	HANDNOKKXXX	NO6783960241013						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XW	SI00000091XW	WHLS	BD00000010NH	HANDUS33XXX	NZD	WPACNZ2WXXX	017913NZD220001						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XX	SI00000091XX	WHLS	BD00000010NH	HANDUS33XXX	SEK	HANDSESSXXX	SE1260000000000040563979						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XY	SI00000091XY	WHLS	BD00000010NH	HANDUS33XXX	THB	BKKBTHBKXXX	610-404						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091XZ	SI00000091XZ	WHLS	BD00000010NH	HANDUS33XXX	USD	CITIUS33XXX	36059311						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091Y0	SI00000091Y0	WHLS	BD00000010NH	HANDUS33XXX	ZAR	SBZAZAJJXXX	7551505						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091Y1	SI00000091Y1	WHLS	BD00000010NH	HANDUS33XXX	AED	BBMEAEADXXX	020-431706-001						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091Y2	SI00000091Y2	WHLS	BD00000010NH	HANDUS33XXX	HUF	UBRTHUHBXXX	HU79120010080003265800100001						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091Y3	SI00000091Y3	WHLS	BD00000010NH	HANDUS33XXX	ILS	POALILITXXX	IL250126000000000576310						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091Y4	SI00000091Y4	WHLS	BD00000010NH	HANDUS33XXX	INR	SCBLJESHXXX	22205248175						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091Y5	SI00000091Y5	WHLS	BD00000010NH	HANDUS33XXX	ISK	HANDPLPWXXX	PL11225000010000001012121451						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091Y6	SI00000091Y6	WHLS	BD00000010NH	HANDUS33XXX	SGD	SCBLSGSGXXX	0109393368		HANDSGSGXXX	0000110001			SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI00000091Y7	SI00000091Y7	WHLS	BD00000010NH	HANDUS33XXX	TRY	TGBATRIS093	TR960006200093000006499745						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US		20120918		
A	SI0000009BK6	SI0000009BK6	WHLS	BD00000010NH	HANDUS33XXX	CAD	ROYCCAT2XXX							SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US	20110614	20120918		
A	SI0000009BK7	SI0000009BK7	ANYY	BD00000010NH	HANDUS33XXX	CAD	ROYCCAT2XXX	095911001346						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US	20110614			
A	SI000000CYBP	SI000000CYBP	ANYY	BD00000010NH	HANDUS33XXX	INR	SCBLINBBXXX	22205248175						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI000000CYBQ	SI000000CYBQ	ANYY	BD00000010NH	HANDUS33XXX	ISK	GLITISREXXX	IS830500270031266607918099						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US	20120918			
A	SI000000CYBU	SI000000CYBU	ANYY	BD00000010NH	HANDUS33XXX	MXN	CITIUS33XXX	0000266100						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI000000CYBX	SI000000CYBX	ANYY	BD00000010NH	HANDUS33XXX	PLN	HANDPLPWXXX	PL11225000010000001012121451						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US	20120918			
A	SI000000CYC0	SI000000CYC0	ANYY	BD00000010NH	HANDUS33XXX	TRY	DEUTTRISCUS	TR250011500013004826960010						SVENSKA HANDELSBANKEN	"NEW YORK,NY"		UNITED STATES	US				
A	SI000000CQBD	SI000000CQBD	COPA	BD0000001UP3	SPKDAT21XXX	AUD	NATAAU33XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBE	SI000000CQBE	COPA	BD0000001UP3	SPKDAT21XXX	CAD	BOFMCAM2XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBF	SI000000CQBF	COPA	BD0000001UP3	SPKDAT21XXX	CAD	TDOMCATTXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBG	SI000000CQBG	COPA	BD0000001UP3	SPKDAT21XXX	CHF	CRESCHZZ80A			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBH	SI000000CQBH	COPA	BD0000001UP3	SPKDAT21XXX	CHF	UBSWCHZH80A			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBI	SI000000CQBI	COPA	BD0000001UP3	SPKDAT21XXX	CHF	RAIFCH22XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBJ	SI000000CQBJ	COPA	BD0000001UP3	SPKDAT21XXX	CZK	GIBACZPXXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBK	SI000000CQBK	COPA	BD0000001UP3	SPKDAT21XXX	DKK	DABADKKKXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBL	SI000000CQBL	COPA	BD0000001UP3	SPKDAT21XXX	DKK	NDEADKKKXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBM	SI000000CQBM	COPA	BD0000001UP3	SPKDAT21XXX	EUR	BELADEBEXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBN	SI000000CQBN	COPA	BD0000001UP3	SPKDAT21XXX	EUR	COBADEFFXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBO	SI000000CQBO	COPA	BD0000001UP3	SPKDAT21XXX	EUR	DUSSDEDDXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBP	SI000000CQBP	COPA	BD0000001UP3	SPKDAT21XXX	EUR	HASPDEHHXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBQ	SI000000CQBQ	COPA	BD0000001UP3	SPKDAT21XXX	EUR	HELADEFFXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBR	SI000000CQBR	COPA	BD0000001UP3	SPKDAT21XXX	EUR	NOLADE2HXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBS	SI000000CQBS	COPA	BD0000001UP3	SPKDAT21XXX	EUR	SBREDE22XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBT	SI000000CQBT	COPA	BD0000001UP3	SPKDAT21XXX	EUR	SOLADESTXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBU	SI000000CQBU	COPA	BD0000001UP3	SPKDAT21XXX	EUR	WELADEDDXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBV	SI000000CQBV	COPA	BD0000001UP3	SPKDAT21XXX	EUR	POPUESMMXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBW	SI000000CQBW	COPA	BD0000001UP3	SPKDAT21XXX	EUR	BNPAFRPPXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBX	SI000000CQBX	COPA	BD0000001UP3	SPKDAT21XXX	EUR	SOGEFRPPXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBY	SI000000CQBY	COPA	BD0000001UP3	SPKDAT21XXX	EUR	ETHNGRAAXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQBZ	SI000000CQBZ	COPA	BD0000001UP3	SPKDAT21XXX	EUR	BOFIIE2DXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC0	SI000000CQC0	COPA	BD0000001UP3	SPKDAT21XXX	EUR	BAPPIT22XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC1	SI000000CQC1	COPA	BD0000001UP3	SPKDAT21XXX	EUR	BCITITMMXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC2	SI000000CQC2	COPA	BD0000001UP3	SPKDAT21XXX	EUR	BNLIITRRXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC3	SI000000CQC3	COPA	BD0000001UP3	SPKDAT21XXX	EUR	VALLMTMTXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC4	SI000000CQC4	COPA	BD0000001UP3	SPKDAT21XXX	EUR	RABONL2UXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC5	SI000000CQC5	COPA	BD0000001UP3	SPKDAT21XXX	EUR	BESCPTPLXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC6	SI000000CQC6	COPA	BD0000001UP3	SPKDAT21XXX	EUR	LJBASI2XXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC7	SI000000CQC7	COPA	BD0000001UP3	SPKDAT21XXX	EUR	GIBASKBXXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC8	SI000000CQC8	COPA	BD0000001UP3	SPKDAT21XXX	EUR	CAIXESBBXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQC9	SI000000CQC9	COPA	BD0000001UP3	SPKDAT21XXX	EUR	DEUTDEFFXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCA	SI000000CQCA	COPA	BD0000001UP3	SPKDAT21XXX	GBP	RBOSGB2LXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCB	SI000000CQCB	COPA	BD0000001UP3	SPKDAT21XXX	GBP	LOYDGB2LXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCC	SI000000CQCC	COPA	BD0000001UP3	SPKDAT21XXX	GBP	MIDLGB22XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCD	SI000000CQCD	COPA	BD0000001UP3	SPKDAT21XXX	GBP	BARCGB22XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCE	SI000000CQCE	COPA	BD0000001UP3	SPKDAT21XXX	HKD	HSBCHKHHHKH			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCF	SI000000CQCF	COPA	BD0000001UP3	SPKDAT21XXX	HRK	ESBCHR22XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCG	SI000000CQCG	COPA	BD0000001UP3	SPKDAT21XXX	HUF	GIBAHUHBXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCH	SI000000CQCH	COPA	BD0000001UP3	SPKDAT21XXX	ILS	LUMIILITXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCI	SI000000CQCI	COPA	BD0000001UP3	SPKDAT21XXX	INR	SCBLINBBXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCJ	SI000000CQCJ	COPA	BD0000001UP3	SPKDAT21XXX	ISK	DEUTDEFFXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCK	SI000000CQCK	COPA	BD0000001UP3	SPKDAT21XXX	JPY	BOTKJPJTXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCL	SI000000CQCL	COPA	BD0000001UP3	SPKDAT21XXX	JPY	SMBCJPJTXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCM	SI000000CQCM	COPA	BD0000001UP3	SPKDAT21XXX	MAD	BMCEMAMCXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCN	SI000000CQCN	COPA	BD0000001UP3	SPKDAT21XXX	NOK	DNBANOKKXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCO	SI000000CQCO	COPA	BD0000001UP3	SPKDAT21XXX	NZD	BKNZNZ22XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCP	SI000000CQCP	COPA	BD0000001UP3	SPKDAT21XXX	NZD	WPACNZ2WXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCQ	SI000000CQCQ	COPA	BD0000001UP3	SPKDAT21XXX	PLN	NDEAPLP2XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCR	SI000000CQCR	COPA	BD0000001UP3	SPKDAT21XXX	RON	RNCBROBUXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCS	SI000000CQCS	COPA	BD0000001UP3	SPKDAT21XXX	RSD	GIBARS22XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCT	SI000000CQCT	COPA	BD0000001UP3	SPKDAT21XXX	SAR	RIBLSARIXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCU	SI000000CQCU	COPA	BD0000001UP3	SPKDAT21XXX	SEK	ESSESESSXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCV	SI000000CQCV	COPA	BD0000001UP3	SPKDAT21XXX	SEK	SWEDSESSXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCW	SI000000CQCW	COPA	BD0000001UP3	SPKDAT21XXX	SGD	SCBLSGSGXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCX	SI000000CQCX	COPA	BD0000001UP3	SPKDAT21XXX	THB	SICOTHBKXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCY	SI000000CQCY	COPA	BD0000001UP3	SPKDAT21XXX	TND	STBKTNTTXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQCZ	SI000000CQCZ	COPA	BD0000001UP3	SPKDAT21XXX	TRY	TGBATRISXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQD0	SI000000CQD0	COPA	BD0000001UP3	SPKDAT21XXX	USD	CHASUS33XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQD1	SI000000CQD1	COPA	BD0000001UP3	SPKDAT21XXX	USD	BKTRUS33XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQD2	SI000000CQD2	COPA	BD0000001UP3	SPKDAT21XXX	USD	SCBLUS33XXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQD3	SI000000CQD3	COPA	BD0000001UP3	SPKDAT21XXX	USD	IRVTUS3NXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000CQD4	SI000000CQD4	COPA	BD0000001UP3	SPKDAT21XXX	ZAR	SBZAZAJJXXX			GIBAATWGXXX				KREMSER BANK UND SPARKASSEN AG	KREMS (DONAU)		AUSTRIA	AT				
A	SI000000BDJV	SI000000BDJV	ANYY	BD000000DFZR		AUD	ANZBAU3MXXX	271007-00001		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDJW	SI000000BDJW	ANYY	BD000000DFZR		CHF	CRESCHZZ80A	0835-0956430-53-000		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDJX	SI000000BDJX	ANYY	BD000000DFZR		DKK	NDEADKKKXXX	5000000819		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
A	SI000000BDJY	SI000000BDJY	ANYY	BD000000DFZR		EUR	VBOEATWWXXX	69206150018		CCDQCAMMXXX				CAISSE POPULAIRE DE BONFIELD LIMITEE			CANADA	CA				
