MODIFICATION FLAG	RECORD KEY	INSTITUTION NAME	COUNTRY NAME	ISO COUNTRY CODE	IBAN ISO COUNTRY CODE	IBAN BIC	ROUTING BIC	IBAN NATIONAL ID	SERVICE CONTEXT	FIELD A	FIELD B
A	IB0000003TEK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204258	SEPA		
A	IB0000003TEL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204273	SEPA		
A	IB0000003TEM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204363	SEPA		
A	IB0000003TEN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204422	SEPA		
A	IB0000003TEO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204451	SEPA		
A	IB0000003TEP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204486	SEPA		
A	IB0000003TEQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204518	SEPA		
A	IB0000003TER	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204528	SEPA		
A	IB0000003TES	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204577	SEPA		
A	IB0000003TET	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204606	SEPA		
A	IB0000003TEU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204657	SEPA		
A	IB0000003TEV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204665	SEPA		
A	IB0000003TEW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204742	SEPA		
A	IB0000003TEX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204744	SEPA		
A	IB0000003TEY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204761	SEPA		
A	IB0000003TEZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204808	SEPA		
A	IB0000003TF0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204870	SEPA		
A	IB0000003TF1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204908	SEPA		
A	IB0000003TF2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204929	SEPA		
A	IB0000003TF3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204976	SEPA		
A	IB0000003TF4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204981	SEPA		
A	IB0000003TF5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205021	SEPA		
A	IB0000003TF6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205036	SEPA		
A	IB0000003TF7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205040	SEPA		
A	IB0000003TF8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205082	SEPA		
A	IB0000003TF9	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205123	SEPA		
A	IB0000003TFA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205132	SEPA		
A	IB0000003TFB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205269	SEPA		
A	IB0000003TFC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205274	SEPA		
A	IB0000003TFD	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205278	SEPA		
A	IB0000003TFE	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205306	SEPA		
A	IB0000003TFF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205322	SEPA		
A	IB0000003TFG	"BARCLAYS BANK PLC, NEW FOREST GROUP OF BRANCHES"	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205353	SEPA		
A	IB0000003TFH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205377	SEPA		
A	IB0000003TFI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205411	SEPA		
A	IB0000003TFJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205430	SEPA		
A	IB0000003TFK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205458	SEPA		
A	IB0000003TFL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205489	SEPA		
A	IB0000003TFM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205513	SEPA		
A	IB0000003TFN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205562	SEPA		
A	IB0000003TFO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205568	SEPA		
A	IB0000003TFP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205656	SEPA		
A	IB0000003TFQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205674	SEPA		
A	IB0000003TFR	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205817	SEPA		
A	IB0000003TFS	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205851	SEPA		
A	IB0000003TFT	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202409	SEPA		
A	IB0000003TFU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205872	SEPA		
A	IB0000003TFV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205914	SEPA		
A	IB0000003TFW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205923	SEPA		
A	IB0000003TFX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205961	SEPA		
A	IB0000003TFY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205997	SEPA		
A	IB0000003TFZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206038	SEPA		
A	IB0000003TG0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204514	SEPA		
A	IB0000003TG1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206058	SEPA		
A	IB0000003TG2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206055	SEPA		
A	IB0000003TG3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206108	SEPA		
A	IB0000003TG4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206146	SEPA		
A	IB0000003TG5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205300	SEPA		
A	IB0000003TG6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206182	SEPA		
A	IB0000003TG7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206209	SEPA		
A	IB0000003TG8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206268	SEPA		
A	IB0000003TG9	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206366	SEPA		
A	IB0000003TGA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206412	SEPA		
A	IB0000003TGB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206521	SEPA		
A	IB0000003TGC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206651	SEPA		
A	IB0000003TGD	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206697	SEPA		
A	IB0000003TGE	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206719	SEPA		
A	IB0000003TGF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206749	SEPA		
A	IB0000003TGG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206775	SEPA		
A	IB0000003TGH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206788	SEPA		
A	IB0000003TGI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206876	SEPA		
A	IB0000003TGJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204440	SEPA		
A	IB0000003TGK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207046	SEPA		
A	IB0000003TGL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207093	SEPA		
A	IB0000003TGM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207145	SEPA		
A	IB0000003TGN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207237	SEPA		
A	IB0000003TGO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207267	SEPA		
A	IB0000003TGP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207326	SEPA		
A	IB0000003TGQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207348	SEPA		
A	IB0000003TGR	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207353	SEPA		
A	IB0000003TGS	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207405	SEPA		
A	IB0000003TGT	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207420	SEPA		
A	IB0000003TGU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207445	SEPA		
A	IB0000003TGV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207481	SEPA		
A	IB0000003TGW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207501	SEPA		
A	IB0000003TGX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207592	SEPA		
A	IB0000003TGY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207614	SEPA		
A	IB0000003TGZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207762	SEPA		
A	IB0000003TH0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207785	SEPA		
A	IB0000003TH1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207842	SEPA		
A	IB0000003TH2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208033	SEPA		
A	IB0000003TH3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208047	SEPA		
A	IB0000003TH4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208057	SEPA		
A	IB0000003TH5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208078	SEPA		
A	IB0000003TH6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208100	SEPA		
A	IB0000003TH7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208111	SEPA		
A	IB0000003TH8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208120	SEPA		
A	IB0000003TH9	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208214	SEPA		
A	IB0000003THA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208218	SEPA		
A	IB0000003THB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208270	SEPA		
A	IB0000003THC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208308	SEPA		
A	IB0000003THD	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208369	SEPA		
A	IB0000003THE	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208413	SEPA		
A	IB0000003THF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208441	SEPA		
A	IB0000003THG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208458	SEPA		
A	IB0000003THH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208513	SEPA		
A	IB0000003THI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208526	SEPA		
A	IB0000003THJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208546	SEPA		
A	IB0000003THK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208573	SEPA		
A	IB0000003THL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208794	SEPA		
A	IB0000003THM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208968	SEPA		
A	IB0000003THN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209069	SEPA		
A	IB0000003THO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209091	SEPA		
A	IB0000003THP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209148	SEPA		
A	IB0000003THQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209208	SEPA		
A	IB0000003THR	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209254	SEPA		
A	IB0000003THS	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209315	SEPA		
A	IB0000003THT	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209467	SEPA		
A	IB0000003THU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209474	SEPA		
A	IB0000003THV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209637	SEPA		
A	IB0000003THW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209655	SEPA		
A	IB0000003THX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209696	SEPA		
A	IB0000003THY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209701	SEPA		
A	IB0000003THZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209734	SEPA		
A	IB0000003TI0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209740	SEPA		
A	IB0000003TI1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209748	SEPA		
A	IB0000003TI2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209807	SEPA		
A	IB0000003TI3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209821	SEPA		
A	IB0000003TI4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209848	SEPA		
A	IB0000003TI5	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209857	SEPA		
A	IB0000003TI6	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209861	SEPA		
A	IB0000003TI7	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209874	SEPA		
A	IB0000003TI8	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209908	SEPA		
A	IB0000003TI9	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209940	SEPA		
A	IB0000003TIA	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209956	SEPA		
A	IB0000003TIB	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200087	SEPA		
A	IB0000003TIC	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202655	SEPA		
A	IB0000003TIM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203881	SEPA		
A	IB0000003TIN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208053	SEPA		
A	IB0000003TIO	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC203763	SEPA		
A	IB0000003TIP	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201914	SEPA		
A	IB0000003TIQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201918	SEPA		
A	IB0000003TIR	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200098	SEPA		
A	IB0000003TVQ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206884	SEPA		
A	IB0000003TVS	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC230416	SEPA		
A	IB0000003TVX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200937	SEPA		
A	IB0000003TVY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201308	SEPA		
A	IB0000003TVZ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208696	SEPA		
A	IB0000003TW0	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209166	SEPA		
A	IB0000003TW1	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209698	SEPA		
A	IB0000003TW2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209742	SEPA		
A	IB0000003TW3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209855	SEPA		
A	IB0000003TW4	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201523	SEPA		
A	IB0000003TWG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208840	SEPA		
A	IB0000003TWH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200409	SEPA		
A	IB0000003TWI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200433	SEPA		
A	IB0000003W1V	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206690	SEPA		
A	IB0000003W2L	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200594	SEPA		
A	IB0000003W5M	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204842	SEPA		
A	IB0000003WUU	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208856	SEPA		
A	IB0000003WUV	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208870	SEPA		
A	IB0000003WUW	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205425	SEPA		
A	IB0000003WUX	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202360	SEPA		
A	IB0000003WUY	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206915	SEPA		
A	IB0000003WZ2	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206946	SEPA		
A	IB0000003WZ3	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206954	SEPA		
A	IB0000003WZD	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200424	SEPA		
A	IB0000003WZF	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200448	SEPA		
A	IB0000003WZG	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201280	SEPA		
A	IB0000003WZH	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208743	SEPA		
A	IB0000003WZI	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC208754	SEPA		
A	IB0000003WZJ	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202794	SEPA		
A	IB0000003WZK	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201722	SEPA		
A	IB0000003WZL	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202464	SEPA		
A	IB0000003WZM	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207929	SEPA		
A	IB0000003WZN	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC206940	SEPA		
A	IB0000003X2H	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200432	SEPA		
A	IB0000003X2I	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC201188	SEPA		
A	IB0000003X4J	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200465	SEPA		
A	IB0000003X4K	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC204917	SEPA		
A	IB0000003X52	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC200406	SEPA		
A	IB0000003X53	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205304	SEPA		
A	IB0000003X54	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205678	SEPA		
A	IB0000003X55	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC209790	SEPA		
A	IB0000003X56	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC205333	SEPA		
A	IB0000003X57	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC207291	SEPA		
A	IB0000003X58	BARCLAYS BANK PLC	UNITED KINGDOM	GB	GB	BARCGB22XXX	BARCGB22XXX	BARC202941	SEPA		
